Ano,Perfil da Carga,Grupo de Mercadoria (SH2),País de Origem,UF de Origem,Cidade de Origem,Instalação de Origem,País de Destino,UF de Destino,Cidade de Destino,Instalação de Destino,TKU (t x km)
2025,Carga Geral,CA-Carga de Apoio,Brasil,ZEE/Plat. Continental,-,Bacia Sedimentar Pernambuco-Paraíba,Brasil,SE,Barra dos Coqueiros,Terminal Marítimo Inácio Barbosa - TMIB,38560.50816
2025,Carga Geral,CA-Carga de Apoio,Brasil,ZEE/Plat. Continental,-,Bacia Sedimentar SEAL,Brasil,SE,Barra dos Coqueiros,Terminal Marítimo Inácio Barbosa - TMIB,7072560.13835
2025,Carga Geral,CA-Carga de Apoio,Brasil,ZEE/Plat. Continental,-,FPSO Brasil,Brasil,RJ,São João da Barra,Terminal Dome,579755.9204999998
2025,Carga Geral,CA-Carga de Apoio,Brasil,ZEE/Plat. Continental,-,FPSO Frade,Brasil,RJ,São João da Barra,Terminal Dome,0
2025,Carga Geral,CA-Carga de Apoio,-,-,-,-,-,-,-,-,0
2025,Carga Geral,CM-Caminhão,-,-,-,-,-,-,-,-,0
2025,Carga Geral,SR-Semirreboque baú,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,10-Cereais,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,11-Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"12-Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,15-Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,17-Açúcares e produtos de confeitaria,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"20-Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,21-Preparações alimentícias diversas,-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,BA,Candeias,Aratu,Brasil,PE,Ipojuca,Suape,4735611.010790001
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,MA,São Luís,Itaqui,Brasil,PE,Ipojuca,Suape,124928407.23236
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,MA,São Luís,Itaqui,Brasil,CE,Fortaleza,Fortaleza,11108957.11784
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,PE,Ipojuca,Suape,Brasil,PB,Cabedelo,Cabedelo,786033.0438400001
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,PR,Paranaguá,Paranaguá,Brasil,PE,Ipojuca,Suape,227786567.36642
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PE,Ipojuca,Suape,256461010.70436
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PB,Cabedelo,Cabedelo,70120274.16848999
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,PE,Ipojuca,Suape,113571464.59711
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,SP,Guarujá,Santos,Brasil,BA,Candeias,Aratu,98963786.09294999
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,SP,Guarujá,Santos,Brasil,RS,Rio Grande,Rio Grande,47026068.39554999
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,SP,Guarujá,Santos,Brasil,PE,Ipojuca,Suape,40807846.83906
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",Brasil,SP,Guarujá,Santos,Brasil,PB,Cabedelo,Cabedelo,17479838.73678
2025,Granel Líquido e Gasoso,"22-Bebidas, líquidos alcoólicos e vinagres",-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"25-Sal; enxofre; terras e pedras; gesso, cal e cimento",-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"26-Minerios, escórias e cinzas",Brasil,PA,Juruti,Terminal Fluvial de Juruti,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,396389356.41
2025,Granel Líquido e Gasoso,"26-Minerios, escórias e cinzas",Brasil,PA,Oriximiná,Terminal Trombetas,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,131423216.68
2025,Granel Líquido e Gasoso,"26-Minerios, escórias e cinzas",-,-,-,-,-,-,-,-,0
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,2405805770.56446
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,RS,Rio Grande,Rio Grande,322599231.06012
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,PB,Cabedelo,Cabedelo,61980999.91604999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,49922828.44449997
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,CE,Fortaleza,Fortaleza,35288172.45125
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,6059833.007760001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AL,Maceió,Maceió,Brasil,PE,Ipojuca,Suape,1272318.4
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Coari,Coari,Brasil,RS,Osório,Terminal Aquaviário de Osório,294281589.85
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Coari,Coari,Brasil,MA,São Luís,Itaqui,36731335.44222
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Coari,Coari,Brasil,CE,Fortaleza,Fortaleza,7404701.02089
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Itacoatiara,IP4 Itacoatiara,Brasil,MA,São Luís,Itaqui,9630743.890949998
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Manaus,Manaus,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),924286906.9746001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Manaus,Terminal Aquaviário de Manaus,Brasil,RS,Osório,Terminal Aquaviário de Osório,257027797.5552
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Manaus,Terminal Aquaviário de Manaus,Brasil,SC,São Francisco do Sul,Terminal Aquaviário de São Francisco do Sul,250819270.63034
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,AM,Manaus,Terminal Aquaviário de Manaus,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,180933784.75
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,MA,São Luís,Itaqui,864381245.5990498
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,PE,Ipojuca,Suape,391574818.12065
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,PR,Paranaguá,Cattalini Terminais Marítimos,169110897.42115
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,PA,Belém,Belém,136614015.22643
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,SP,Guarujá,Santos,130298965.52805
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,RJ,Rio de Janeiro,Terminal Ilha do Governador,83917160.45499
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,CE,Fortaleza,Fortaleza,61386846.95467
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,RS,Rio Grande,Rio Grande,37534661.1585
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,PR,Paranaguá,Paranaguá,30811254.91793
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,PB,Cabedelo,Cabedelo,29025068.38462
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,17001458.4557
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Candeias,Aratu,Brasil,AL,Maceió,Maceió,3585940.74468
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,PA,Barcarena,Vila do Conde,404772586.4546999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,PE,Ipojuca,Suape,145758699.32602
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,PA,Belém,Belém,56113749.36710001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,PR,Paranaguá,Paranaguá,47505627.34406
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,CE,Fortaleza,Fortaleza,28024800.4817
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,RS,Rio Grande,Rio Grande,11989933.89507
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,PB,Cabedelo,Cabedelo,7013801.021500002
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,Brasil,BA,Candeias,Aratu,7064.105
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Salvador,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),110919348.4437
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Salvador,Brasil,PR,Paranaguá,Paranaguá,64205351.44594999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Salvador,Brasil,PA,Belém,Belém,30374550.17415
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Salvador,Brasil,AL,Maceió,Maceió,4441020.564299999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Salvador,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,3388.02
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,BA,Salvador,Terminal de Regaseificação de GNL da Bahia - TRBA,Brasil,RJ,Rio de Janeiro,Terminal Flexível de GNL da Baía da Guanabara,25233568.8486
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),140310353.87236
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,SP,Guarujá,Santos,74271084.67290001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,PE,Ipojuca,Suape,72173549.79132
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,MA,São Luís,Itaqui,59781924.42407998
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,PB,Cabedelo,Cabedelo,27336570.85908
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,PR,Paranaguá,Paranaguá,25199351.9206
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,AL,Maceió,Maceió,24942218.8228
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,22351234.2108
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,PA,Barcarena,Vila do Conde,9080694.2554
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,6186502.680170001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,PA,Belém,Belém,6076579.7312
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,CE,Fortaleza,Fortaleza,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,108964.1696
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,-,Barra do Riacho,Brasil,PR,Paranaguá,Paranaguá,41762036.32251
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,-,Barra do Riacho,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),15109303.96144
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Aracruz,Terminal Aquaviário de Barra do Riacho,Brasil,PA,Belém,Belém,7860792.134319998
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Terminal de Tubarão,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,21331963.4192
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Vitória,Brasil,PE,Ipojuca,Suape,1066556891.66116
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Vitória,Brasil,RS,Osório,Terminal Aquaviário de Osório,131318987.4535
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Vitória,Brasil,PR,Paranaguá,Paranaguá,21542129.59018
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Vitória,Brasil,MA,São Luís,Itaqui,20860861.84745
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,ES,Vitória,Vitória,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,19973642.2301
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,Indeterminado,-,Terminais Interiores,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,22620592.76990001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,1359117666.3296
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,PA,Belém,Belém,426242979.16904
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,PE,Ipojuca,Suape,222922440.2389999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,CE,Fortaleza,Fortaleza,198845015.46776
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),150683845.32
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,PA,Barcarena,Vila do Conde,138698111.2784
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,69619942.07421
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,63341302.3716
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,PB,Cabedelo,Cabedelo,54632099.80875999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Itaqui,Brasil,AL,Maceió,Maceió,34766189.02587
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Terminal Portuário de São Luis,Brasil,PA,Barcarena,Vila do Conde,150250604.382
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,Brasil,PR,Paranaguá,Paranaguá,253921511.38269
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,Brasil,PA,Barcarena,Vila do Conde,0
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Barcarena,Vila do Conde,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,16043350.41486
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Barcarena,Vila do Conde,Brasil,AL,Maceió,Maceió,15110462.34567001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Belém,Belém,Brasil,MA,São Luís,Itaqui,100735876.98768
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Belém,Belém,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),8097022.20432
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Belém,Belém,Brasil,CE,Fortaleza,Fortaleza,5275174.20584
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PA,Belém,Belém,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,311814.67006
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PB,Cabedelo,Cabedelo,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,70693736.20303999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PB,Cabedelo,Cabedelo,Brasil,MA,São Luís,Itaqui,27684170.81748
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PB,Cabedelo,Cabedelo,Brasil,CE,Fortaleza,Fortaleza,13435551.12396
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PB,Cabedelo,Cabedelo,Brasil,PE,Ipojuca,Suape,4183588.52032
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PB,Cabedelo,Cabedelo,Brasil,AP,Santana,TERMINAL DE MACAPA,3333372.87264
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Estaleiro Atlântico Sul - EAS,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,0
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,MA,São Luís,Itaqui,1237302100.73144
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,CE,Fortaleza,Fortaleza,1141440707.16772
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,PA,Belém,Belém,1133559767.45088
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),1023105668.18754
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,950680117.7176502
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,341211417.45152
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,331290161.32454
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,PR,Paranaguá,Paranaguá,266169900.26398
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,RS,Osório,Terminal Aquaviário de Osório,198010203.566
